"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10.179,1,0.969,3.5,0.969,0
10.189,1,0.972,3.5,0.972,0
10.198,1,0.975,3.5,0.975,0
10.208,1,0.978,3.5,0.978,0
10.217,1,0.981,3.5,0.981,0
10.227,1,0.984,3.5,0.984,0
10.236,1,0.987,3.5,0.987,0
10.245,1,0.99,3.5,0.99,0
10.255,1,0.993,3.5,0.993,0
10.264,1,0.996,3.5,0.996,0
10.273,1,0.999,3.5,0.999,0
10.282,1,1.002,3.5,1.002,0
10.291,1,1.005,3.5,1.005,0
10.3,1,1.008,3.5,1.008,0
10.309,1,1.011,3.5,1.011,0
10.318,1,1.014,3.5,1.014,0
10.327,1,1.017,3.5,1.017,0
10.336,1,1.02,3.5,1.02,0
10.345,1,1.023,3.5,1.023,0
10.354,1,1.026,3.5,1.026,0
10.362,1,1.029,3.5,1.029,0
10.371,1,1.032,3.5,1.032,0
10.38,1,1.035,3.5,1.035,0
10.388,1,1.038,3.5,1.038,0
10.397,1,1.041,3.5,1.041,0
10.404,1,1.044,3.5,1.044,0
10.407,1,1.047,3.5,1.047,0
10.41,1,1.05,3.5,1.05,0
10.414,1,1.053,3.5,1.053,0
10.417,1,1.056,3.5,1.056,0
10.42,1,1.059,3.5,1.059,0
10.423,1,1.062,3.5,1.062,0
10.426,1,1.065,3.5,1.065,0
10.429,1,1.068,3.5,1.068,0
10.433,1,1.071,3.5,1.071,0
10.436,1,1.074,3.5,1.074,0
10.439,1,1.077,3.5,1.077,0
10.442,1,1.08,3.5,1.08,0
10.446,1,1.083,3.5,1.083,0
10.449,1,1.086,3.5,1.086,0
10.453,1,1.089,3.5,1.089,0
10.456,1,1.092,3.5,1.092,0
10.46,1,1.095,3.5,1.095,0
10.464,1,1.098,3.5,1.098,0
10.467,1,1.101,3.5,1.101,0
10.471,1,1.104,3.5,1.104,0
10.475,1,1.107,3.5,1.107,0
10.478,1,1.11,3.5,1.11,0
10.482,1,1.113,3.5,1.113,0
