"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,0,1.863,3.5,1.863,0
nan,0,1.866,3.5,1.866,0
nan,0,1.869,3.5,1.869,0
nan,0,1.872,3.5,1.872,0
nan,0,1.875,3.5,1.875,0
10.387,1,1.878,3.5,1.878,0
10.385,1,1.881,3.5,1.881,0
10.382,1,1.884,3.5,1.884,0
10.38,1,1.887,3.5,1.887,0
10.378,1,1.89,3.5,1.89,0
10.375,1,1.893,3.5,1.893,0
10.373,1,1.896,3.5,1.896,0
10.371,1,1.899,3.5,1.899,0
10.369,1,1.902,3.5,1.902,0
10.366,1,1.905,3.5,1.905,0
10.364,1,1.908,3.5,1.908,0
10.362,1,1.911,3.5,1.911,0
10.36,1,1.914,3.5,1.914,0
10.357,1,1.917,3.5,1.917,0
10.355,1,1.92,3.5,1.92,0
10.353,1,1.923,3.5,1.923,0
10.35,1,1.926,3.5,1.926,0
10.348,1,1.929,3.5,1.929,0
10.346,1,1.932,3.5,1.932,0
10.344,1,1.935,3.5,1.935,0
10.341,1,1.938,3.5,1.938,0
10.339,1,1.941,3.5,1.941,0
10.337,1,1.944,3.5,1.944,0
10.335,1,1.947,3.5,1.947,0
10.332,1,1.95,3.5,1.95,0
10.33,1,1.953,3.5,1.953,0
10.328,1,1.956,3.5,1.956,0
10.326,1,1.959,3.5,1.959,0
10.323,1,1.962,3.5,1.962,0
10.321,1,1.965,3.5,1.965,0
10.319,1,1.968,3.5,1.968,0
10.317,1,1.971,3.5,1.971,0
10.314,1,1.974,3.5,1.974,0
10.312,1,1.977,3.5,1.977,0
10.31,1,1.98,3.5,1.98,0
10.308,1,1.983,3.5,1.983,0
10.305,1,1.986,3.5,1.986,0
10.303,1,1.989,3.5,1.989,0
10.301,1,1.992,3.5,1.992,0
9.9783,1,1.995,3.5,1.995,0
9.9955,1,1.998,3.5,1.998,0
10.004,1,2.001,3.5,2.001,0
10.008,1,2.004,3.5,2.004,0
10.009,1,2.007,3.5,2.007,0
10.008,1,2.01,3.5,2.01,0
10.006,1,2.013,3.5,2.013,0
nan,0,2.016,3.5,2.016,0
nan,0,2.019,3.5,2.019,0
nan,0,2.022,3.5,2.022,0
